TIMESTAMP,P_F,P_F_QC,TA_F_MDS,TA_F_MDS_QC,TMIN_F_MDS,TMAX_F_MDS,SW_IN_F_MDS,SW_IN_F_MDS_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,VPD_F_MDS,VPD_F_MDS_QC,WS_F,WS_F_QC,PA_F,PA_F_QC,CO2_F_MDS,CO2_F_MDS_QC,NEE_VUT_REF,GPP_NT_VUT_REF,GPP_DT_VUT_REF,RECO_NT_VUT_REF,NEE_VUT_REF_QC,NETRAD,NETRAD_QC,USTAR,USTAR_QC,SW_OUT,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_QC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_QC,LE_CORR_JOINTUNC,H_CORR_JOINTUNC,LAI,FPAR,TA_DAY_F_MDS,VPD_DAY_F_MDS
2019-01-01,0.100000001111766,NA,3.46441802978518,1,2.5830017089844,6.03701171875002,14.2777083516121,1,324.699915568034,1,0.602041671673457,1,2.00124999880791,NA,98.876375,NA,411.649993896484,NA,NA,-0.191666298972753,NA,NA,NA,NA,NA,0.412253975247343,NA,NA,3.47322597665092,NA,NA,NA,4.47981921831766,NA,NA,NA,NA,NA,1.0454,NA,3.22769775390627,0.572800004482269
2019-01-02,0.0500000005558832,NA,1.55795822143557,1,0.426995849609398,2.48000488281252,21.6632500588894,1,314.980921427409,1,0.68924999050796,1,2.6691666841507,NA,98.8304166666667,NA,411.649993896484,NA,NA,-0.491859989784037,NA,NA,NA,NA,NA,0.45274624787271,NA,NA,4.48583852344503,NA,NA,NA,3.95936490533253,NA,NA,NA,NA,NA,1.0714,NA,1.63399963378908,0.854199986159801
2019-01-03,0,NA,0.281668599446637,1,-2.54300537109373,4.27700195312502,98.4089984695116,1,264.112330754598,1,1.52612499892712,1,2.16387501110633,NA,98.588375,NA,411.649993896484,NA,NA,-0.462905515295764,NA,NA,NA,NA,NA,0.311569072616597,NA,NA,7.41715996308873,NA,NA,NA,26.4774269883831,NA,NA,NA,NA,NA,1.0975,NA,0.716400146484396,1.88080000281334
2019-01-04,7.69999988260678,NA,3.57037378946942,1,0.00701293945314774,8.7499938964844,90.5945410187512,1,286.625377655029,1,2.00200001522899,1,3.44445832570394,NA,97.6205416666667,NA,411.649993896484,NA,NA,-0.023757015975813,NA,NA,NA,NA,NA,0.306246845051646,NA,NA,7.19476094624648,NA,NA,NA,-3.08328811327616,NA,NA,NA,NA,NA,1.1236,NA,4.90164010184154,2.57792859630925
2019-01-05,0,NA,5.53116633097333,1,0.809991455078148,10.7969909667969,126.880249420802,1,253.784041086833,1,2.52024999757608,1,3.97854166229566,NA,97.993125,NA,411.649993896484,NA,NA,0.103427228828271,NA,NA,NA,NA,NA,0.430715667083859,NA,NA,9.8469351803263,NA,NA,NA,4.03180653353532,NA,NA,NA,NA,NA,1.1496,NA,6.81209716796877,3.31860000491142
2019-01-06,0,NA,7.5166208902995,1,4.4269958496094,10.610009765625,102.920750697454,1,280.458877563477,1,2.76208331932624,1,3.05666670699914,NA,98.79925,NA,411.649993896484,NA,NA,0.141078970162198,NA,NA,NA,NA,NA,0.394937018553416,NA,NA,6.76325611614932,NA,NA,NA,5.10773513714473,NA,NA,NA,NA,NA,1.1757,NA,7.92869567871095,3.34780002236366
2019-01-07,0.350000000617002,NA,10.6481669108073,1,7.84700927734377,13.3369995117188,24.4866250554721,1,339.888623555501,1,2.88037498792013,1,5.61508329709371,NA,98.0595416666667,NA,411.649993896484,NA,NA,0.215383639093489,NA,NA,NA,NA,NA,0.839403132597605,NA,NA,-4.17680105566978,NA,NA,NA,-28.1538501183192,NA,NA,NA,NA,NA,1.2141,NA,11.3190032958984,3.67379995584488
2019-01-08,0,NA,9.82554016113284,1,4.60698852539065,13.2830139160156,100.479417959849,1,289.203042348226,1,3.76375005145868,1,5.47949999570847,NA,98.0710833333333,NA,411.649993896484,NA,NA,0.0599002409726384,NA,NA,NA,NA,NA,0.517061586181323,NA,NA,15.0647472093503,NA,NA,NA,8.95429603258773,NA,NA,NA,NA,NA,1.2525,NA,10.3743041992188,4.76300009489059
2019-01-09,0,NA,-3.91145807902016,1,-7.00699462890623,3.73699340820315,64.7937913338343,1,252.853583017985,1,1.78570833305518,1,4.85333332419396,NA,98.99,NA,411.649993896484,NA,NA,-0.355332905426621,NA,NA,NA,NA,NA,1.01469116657972,NA,NA,6.82398154974605,NA,NA,NA,41.4137458652257,NA,NA,NA,NA,NA,1.2909,NA,-4.80589599609373,1.62649998664856
2019-01-10,0,NA,-6.44516728719073,1,-9.56699218749998,-3.91000976562498,68.7997498512268,1,237.982168833415,1,1.04920834427078,1,2.13829165697098,NA,99.4743333333333,NA,411.649993896484,NA,NA,-0.228132632483418,NA,NA,NA,NA,NA,0.341986749942104,NA,NA,3.3899794278356,NA,NA,NA,23.474032257994,NA,NA,NA,NA,NA,1.3293,NA,-5.96969909667967,1.12350000739098
2019-01-11,0,NA,-2.83050003051755,1,-5.32001342773435,-0.359991455078102,95.587083419164,1,263.39129447937,1,1.50374999145667,1,1.73795833686988,NA,99.4164166666667,NA,411.649993896484,NA,NA,-0.151753363199532,NA,NA,NA,NA,NA,0.31752858373026,NA,NA,6.35584736522287,NA,NA,NA,39.2284320369363,NA,NA,NA,NA,NA,1.3677,NA,-2.15079956054685,1.79359999895096
