sitename,date,gpp_umolCm2s,evsp_umolH2Om2s,trans_umolH2Om2s,evapotrans_umolH2Om2s,mrso_kgm2,chi__,vcmax25_umolCm2s,jmax25_umolCm2s
BE-Bra,2019-01-01,0.08804410305104139,NA,NA,312.21544929615266,262.9107971191406,0.7726708054542542,1.7820354969444452,4.549501682049595
BE-Bra,2019-01-02,0.17078488455786378,NA,NA,292.82554324884967,262.9107971191406,0.6810933351516724,3.579487156457617,9.504771696811076
BE-Bra,2019-01-03,0.2577124209499653,NA,NA,283.6754330943641,262.9107971191406,0.7384614944458008,5.121499270899221,14.502222256851383
BE-Bra,2019-01-04,0.06641117556963438,NA,NA,276.002465697473,262.9107971191406,0.7392014861106873,1.2878228972112993,3.798758598350105
BE-Bra,2019-01-05,0.06771308691873228,NA,NA,310.8923963497205,262.9107971191406,0.8189307451248169,1.1910804005310638,3.2658560940035386
BE-Bra,2019-01-06,0.07205412803608695,NA,NA,308.9115345551644,262.9107971191406,0.7521560192108154,1.2742293620249256,3.497181978673325
BE-Bra,2019-01-07,0.12891444688042003,NA,NA,340.3157700972302,262.9107971191406,0.8076481819152832,2.0231655071256682,5.258343207970029
BE-Bra,2019-01-08,0.28761724630991614,NA,NA,345.50017075528825,262.9107971191406,0.7251039743423462,4.447259925655089,11.261940016993321
BE-Bra,2019-01-09,0.5637424319614599,NA,NA,323.0422275301851,262.9107971191406,0.6949228644371033,8.624845577287488,23.47747067688033
BE-Bra,2019-01-10,0.19465259816727523,NA,NA,304.890884692041,262.9107971191406,0.6974426507949829,2.8803897293983027,8.484436875733081
BE-Bra,2019-01-11,0.34540313882408324,NA,NA,350.84945000248194,262.9107971191406,0.8608042597770691,4.399959834699985,12.138251804572064
BE-Bra,2019-01-12,0.11206818687051166,NA,NA,372.61786958808267,262.9107971191406,0.7787907123565674,1.3808071344101336,3.5826776638714364
BE-Bra,2019-01-13,0.14679634334220562,NA,NA,412.48936037467826,262.9107971191406,0.78571319580078125,1.6588315929766395,4.008745690953219
BE-Bra,2019-01-14,0.8997835655823166,NA,NA,380.4417840615221,262.9107971191406,0.7207320332527161,10.51755498338025,27.386027795728296
BE-Bra,2019-01-15,0.3432836326092114,NA,NA,388.5367019063651,262.9107971191406,0.7282026410102844,3.838460997940274,10.0351644505281
BE-Bra,2019-01-16,0.3478814054418493,NA,NA,389.2680775726773,262.9107971191406,0.7237909436225891,3.7861884720769012,10.07942046271637
BE-Bra,2019-01-17,0.30298823674703823,NA,NA,367.9044958617952,262.9107971191406,0.7905250191688538,3.181405190844089,9.39827714319108
BE-Bra,2019-01-18,0.27942882252880086,NA,NA,314.83430538035225,262.9107971191406,0.8813983201980591,2.8750482670147903,10.467711035744287
BE-Bra,2019-01-19,0.6894492486744751,NA,NA,334.83142991370136,262.9107971191406,0.6834560632705688,7.31073032511631,24.512912204954773
BE-Bra,2019-01-20,0.6715451470679707,NA,NA,332.5762495459843,262.9107971191406,0.6307337880134583,7.104686119419057,24.40158095851075
BE-Bra,2019-01-21,0.8270732575544604,NA,NA,360.2982732494182,262.9107971191406,0.6347708106040955,8.499398973071948,27.468227926874533
BE-Bra,2019-01-22,0.07595634806533287,NA,NA,328.3322547320966,262.9107971191406,0.7385715246200562,0.7421097620863293,2.811161948557128
BE-Bra,2019-01-23,0.4689389103908598,NA,NA,340.7684771857634,262.9107971191406,0.700202465057373,4.563151833281154,16.935737221501768
BE-Bra,2019-01-24,0.3785937507119444,NA,NA,374.5733403865202,262.9107971191406,0.7161208391189575,3.593285100578214,12.428921763785183
BE-Bra,2019-01-25,0.23827111969391504,NA,NA,403.49397241088104,262.9107971191406,0.9474223256111145,2.068491085083224,7.130323410819983
BE-Bra,2019-01-26,0.4191418396837917,NA,NA,523.3262132837939,262.9107971191406,0.8260933756828308,3.4430397590767825,9.132664672506507
BE-Bra,2019-01-27,0.3387150929573877,NA,NA,509.80988659976447,262.9107971191406,0.7580424547195435,2.9017596716585103,7.921241376607213
BE-Bra,2019-01-28,0.948052749865585,NA,NA,485.56230931615636,262.9107971191406,0.8003635406494141,8.086662091955077,24.24448393867351
BE-Bra,2019-01-29,1.2992685775697967,NA,NA,481.0726829639678,262.9107971191406,0.6536397933959961,11.771270692406688,35.05793574731797
BE-Bra,2019-01-30,0.2547934432916435,NA,NA,444.98638606365824,262.9107971191406,0.8033268451690674,2.192831743741408,7.671277671761345
BE-Bra,2019-01-31,0.10679072821167884,NA,NA,413.7678784720692,262.9107971191406,0.9468305110931396,0.8893466656445526,3.5729528917727293
BE-Bra,2019-02-01,0.5270053782028916,NA,NA,505.95229483926244,262.9107971191406,0.854331910610199,4.333973265602253,14.116085367277265
BE-Bra,2019-02-02,0.2816449103440032,NA,NA,522.1418622467253,262.9107971191406,0.8801379799842834,2.2771989733882947,7.426021966239205
