sitename,date,gpp_umolCm2s,evsp_umolH2Om2s,trans_umolH2Om2s,evapotrans_umolH2Om2s,mrso_kgm2,chi__,vcmax25_umolCm2s,jmax25_umolCm2s
BE-Vie,2019-01-01,0.12975081192030583,NA,NA,325.88862526563946,224.26194763183594,0.8974912762641907,1.0406783985672519,3.0970709303801414
BE-Vie,2019-01-02,0.3102032847150608,NA,NA,294.65379078447086,224.26194763183594,0.7235281467437744,2.6838313260668656,8.579110726714134
BE-Vie,2019-01-03,0.19808998331427574,NA,NA,286.2897475437863,224.26194763183594,0.8210991024971008,1.655160417612933,5.654131655319361
BE-Vie,2019-01-04,0.12757293994963903,NA,NA,287.9308490657512,224.26194763183594,0.8149836659431458,1.060892032000993,3.649479140221956
BE-Vie,2019-01-05,0.1360081929575514,NA,NA,332.08230364715126,224.26194763183594,0.9021680355072021,1.0674220902728848,3.28505029756343
BE-Vie,2019-01-06,0.15487421568437124,NA,NA,312.60888517638784,224.26194763183594,0.8994664549827576,1.2305913514865097,4.081319275428541
BE-Vie,2019-01-07,0.23216990765506104,NA,NA,332.1757041868359,224.26194763183594,0.8973792791366577,1.8149876268580556,5.755811798735522
BE-Vie,2019-01-08,0.21713095958586093,NA,NA,347.22242764975306,224.26194763183594,0.7979598641395569,1.729593691379705,5.2145019253657665
BE-Vie,2019-01-09,0.3476394052950688,NA,NA,321.512252337648,224.26194763183594,0.7671685218811035,2.828726110237767,9.357803719467483
BE-Vie,2019-01-10,0.17895675149320817,NA,NA,291.1242123677897,224.26194763183594,0.7221548557281494,1.4776042007724755,5.494166998687433
BE-Vie,2019-01-11,0.16331899750195902,NA,NA,332.94655566598163,224.26194763183594,0.8955159783363342,1.2650807548197918,4.311079010221874
BE-Vie,2019-01-12,0.1716965458781263,NA,NA,371.4552877371203,224.26194763183594,0.8382014036178589,1.3191339576223982,4.050554252899019
BE-Vie,2019-01-13,0.2169087931605769,NA,NA,435.03997594486043,224.26194763183594,0.9509856700897217,1.523784931123373,4.207778147247154
BE-Vie,2019-01-14,0.546574592590332,NA,NA,380.6789455467781,224.26194763183594,0.7948048710823059,4.233527761243749,13.09619165112963
BE-Vie,2019-01-15,0.3351684498750133,NA,NA,395.3626448357547,224.26194763183594,0.7992377281188965,2.5681440547487,7.820003702363465
BE-Vie,2019-01-16,0.43899148564647744,NA,NA,389.8758901122176,224.26194763183594,0.747400164604187,3.435972985244007,10.712572475313209
BE-Vie,2019-01-17,0.17045946780270266,NA,NA,385.20739616925823,224.26194763183594,0.8368299007415771,1.2985549346922198,4.297573468647897
BE-Vie,2019-01-18,0.8176748330394428,NA,NA,370.32892398628184,224.26194763183594,0.6917123198509216,6.545089490828104,22.414660634240136
BE-Vie,2019-01-19,0.4484630649748408,NA,NA,349.48055912192467,224.26194763183594,0.667568564414978,3.60712601832347,13.519354070012923
BE-Vie,2019-01-20,0.23849166205359829,NA,NA,341.89556913120754,224.26194763183594,0.6372086405754089,1.9251669982622843,7.577446922368836
BE-Vie,2019-01-21,0.7233138621589283,NA,NA,383.2318425301171,224.26194763183594,0.6005082130432129,5.942240022704937,20.812853108509444
BE-Vie,2019-01-22,0,NA,NA,296.4776499894421,224.26194763183594,0,0,0
BE-Vie,2019-01-23,0.08402244233882722,NA,NA,366.3342016837234,224.26194763183594,0.7661769390106201,0.6472296263382304,2.6215886919089826
BE-Vie,2019-01-24,0,NA,NA,325.8951406910586,224.26194763183594,0,0,0
BE-Vie,2019-01-25,0.19321417907413876,NA,NA,399.59636827309924,224.26194763183594,0.8040732145309448,1.4681108950753696,5.743344445363618
BE-Vie,2019-01-26,0.3665416317497507,NA,NA,527.2274583946039,224.26194763183594,0.9148275852203369,2.5964325232052943,7.8863695307518356
BE-Vie,2019-01-27,0.5043761367783134,NA,NA,523.4163177847372,224.26194763183594,0.8333727121353149,3.6972257930756314,11.38871448347345
BE-Vie,2019-01-28,0.3132270361630269,NA,NA,475.3404500062574,224.26194763183594,0.9225041270256042,2.2922065454622498,8.209908628487028
BE-Vie,2019-01-29,0.38783022857926513,NA,NA,446.81618580357036,224.26194763183594,0.8254371285438538,2.9176358111726586,11.337989235471468
BE-Vie,2019-01-30,0.11918157982973404,NA,NA,454.88531022895995,224.26194763183594,0.8399736881256104,0.8931474440032616,3.507208930386696
BE-Vie,2019-01-31,0,NA,NA,417.5286970020812,224.26194763183594,0.7828916311264038,0,NA
BE-Vie,2019-02-01,0.6060713879120203,NA,NA,560.7012613320056,224.26194763183594,0.9274940490722656,4.3684744923666585,14.593627383874264
BE-Vie,2019-02-02,0.3059935916997032,NA,NA,555.6459810753419,224.26194763183594,0.853131890296936,2.261077497678343,7.736842235317454
BE-Vie,2019-02-03,0.653946944684894,NA,NA,558.7421495605398,224.26194763183594,0.7471166253089905,4.993267339159502,17.1222764038248
BE-Vie,2019-02-04,0.799182905919022,NA,NA,570.4189416925603,224.26194763183594,0.6813828945159912,6.245929853321286,21.140373064554296
BE-Vie,2019-02-05,0.7501016313463081,NA,NA,634.806406964,224.26194763183594,0.765998363494873,5.630434770864667,17.739446775522083
BE-Vie,2019-02-06,1.3084496934840708,NA,NA,667.7317643852391,224.26194763183594,0.6965311765670776,10.061955435958225,30.143790354486555
BE-Vie,2019-02-07,1.8704750425653693,NA,NA,750.5799210611195,224.26194763183594,0.7269886136054993,13.916561329097021,37.9159719159361
BE-Vie,2019-02-08,0.5349738776315878,NA,NA,760.5705977467353,224.26194763183594,0.8111370801925659,3.8577072700718418,10.9066322693252
BE-Vie,2019-02-09,1.1595287992630476,NA,NA,797.203538839709,224.26194763183594,0.72804194688797,8.612943929620087,23.127415261114947
BE-Vie,2019-02-10,0.3853799591277853,NA,NA,810.4699414698675,224.26194763183594,0.8215469717979431,2.762384610832669,7.694908163102809
BE-Vie,2019-02-11,0.554279102311458,NA,NA,741.9340281820101,224.1249237060547,0.7620866298675537,4.196118425170425,13.05907699133968
BE-Vie,2019-02-12,1.2473065268110346,NA,NA,757.0066600424763,223.9577178955078,0.697364330291748,9.706190212455112,29.800565243931487
BE-Vie,2019-02-13,2.0185609658559165,NA,NA,785.7746394818702,223.75022888183594,0.6998083591461182,15.696412447141483,47.483928938163444
BE-Vie,2019-02-14,3.742353047853635,NA,NA,1026.8551914534942,223.3162384033203,0.6001576781272888,29.047469070064835,63.47402086248621
BE-Vie,2019-02-15,4.061150973961677,NA,NA,1159.8531141447922,222.72979736328125,0.6111286878585815,30.065963073866442,59.15768269915134
BE-Vie,2019-02-16,4.0374493893281915,NA,NA,1148.6754035998765,222.13758850097656,0.6283559799194336,30.040571800782345,61.925602494738996
BE-Vie,2019-02-17,3.9526222296703013,NA,NA,1138.480832424674,221.53604125976562,0.6323407292366028,29.847547921235673,63.69241600623354
BE-Vie,2019-02-18,3.881379042142703,NA,NA,1117.061333033283,220.93963623046875,0.6421663165092468,29.751419788226485,66.94900366710499
BE-Vie,2019-02-19,2.8797671382809864,NA,NA,1036.1441951475024,220.50254821777344,0.6844482421875,22.320633433992043,57.062414271058515
BE-Vie,2019-02-20,2.461749784372471,NA,NA,1042.4336502826752,219.941162109375,0.7098912596702576,18.99488597700838,49.964688514592126
