sitename,date,gpp_umolCm2s,evsp_umolH2Om2s,trans_umolH2Om2s,evapotrans_umolH2Om2s,mrso_kgm2,chi__,vcmax25_umolCm2s,jmax25_umolCm2s
FI-Let,2019-01-01,0.0974351114788909,NA,NA,0,232.94081115722656,1,0.7299484536815726,2.4981761725939577
FI-Let,2019-01-02,0.0030490261934450424,NA,NA,0,232.94081115722656,0.8575446009635925,0.02417426259171407,0
FI-Let,2019-01-03,0,NA,NA,0,232.94081115722656,0,0,0
FI-Let,2019-01-04,0.01658760420805602,NA,NA,0,232.94081115722656,0.9354152083396912,0.13107899121678201,0
FI-Let,2019-01-05,0,NA,NA,0,232.94081115722656,0,0,0
FI-Let,2019-01-06,0.004492579552597929,NA,NA,0,232.94081115722656,0.8976984024047852,0.03618579569319991,0
FI-Let,2019-01-07,0.08804841472962756,NA,NA,0,232.94081115722656,1,0.6893931754348159,2.485003278707154
FI-Let,2019-01-08,0.05744349852457275,NA,NA,0.030157300415463214,232.94081115722656,0.9999999403953552,0.45437559492711443,0
FI-Let,2019-01-09,0.0060370057551075275,NA,NA,0,232.94081115722656,0.9602139592170715,0.048936481533701226,0
FI-Let,2019-01-10,0,NA,NA,0.1066485089906242,232.94081115722656,0.9442475438117981,0,0
FI-Let,2019-01-11,8.762266768399845e-4,NA,NA,0.805765371352871,232.94081115722656,0.9490974545478821,0.0072021735242344675,0
FI-Let,2019-01-12,8.656974229925703e-4,NA,NA,1.8611884605975,232.94081115722656,0.9490593075752258,0.007151148118111905,0
FI-Let,2019-01-13,0,NA,NA,0.664457890665956,232.94081115722656,0,0,0
FI-Let,2019-01-14,0,NA,NA,1.2451780427231953,232.94081115722656,0,0,0
FI-Let,2019-01-15,0,NA,NA,2.3621692822349294,232.94081115722656,0,0,0
FI-Let,2019-01-16,0,NA,NA,3.784942371701753,232.94081115722656,0,0,0
FI-Let,2019-01-17,0,NA,NA,8.475463602638234,232.94081115722656,0,0,0
FI-Let,2019-01-18,0,NA,NA,6.4063399508902075,232.94081115722656,0,0,0
FI-Let,2019-01-19,0,NA,NA,11.967544189037241,232.94081115722656,0,0,0
FI-Let,2019-01-20,0,NA,NA,12.808141860068458,232.94081115722656,0,0,0
FI-Let,2019-01-21,0,NA,NA,14.209650589130176,232.94081115722656,0,0,0
FI-Let,2019-01-22,0.019421974156787734,NA,NA,32.282438236499516,232.94081115722656,0.9457294344902039,0.16675457459314202,0
FI-Let,2019-01-23,0.027571511986653932,NA,NA,38.32022787872779,232.94081115722656,1,0.23458967746137205,0.9601695865057991
FI-Let,2019-01-24,0,NA,NA,24.678002575358732,232.94081115722656,0,0,0
FI-Let,2019-01-25,0,NA,NA,43.13588180721052,232.94081115722656,0.9921481609344482,0,0
FI-Let,2019-01-26,0,NA,NA,29.31161503855584,232.94081115722656,0,0,0
FI-Let,2019-01-27,0,NA,NA,32.90644352450782,232.94081115722656,0,0,0
FI-Let,2019-01-28,0,NA,NA,37.08941610951605,232.94081115722656,0,0,0
FI-Let,2019-01-29,0,NA,NA,41.524003884551945,232.94081115722656,0,0,0
FI-Let,2019-01-30,0,NA,NA,54.30187895863391,232.94081115722656,0,0,0
FI-Let,2019-01-31,0,NA,NA,59.665559212305425,232.94081115722656,0,0,0
FI-Let,2019-02-01,0,NA,NA,70.94387559089886,232.94081115722656,0,0,0
FI-Let,2019-02-02,0.006682980991756245,NA,NA,96.70772171989388,232.94081115722656,0.9078474640846252,0.05737453889764765,0.25304171913376194
FI-Let,2019-02-03,0,NA,NA,83.33084430284953,232.94081115722656,0,0,0
FI-Let,2019-02-04,0,NA,NA,89.43707226112546,232.94081115722656,0,0,0
FI-Let,2019-02-05,0,NA,NA,96.71417007475722,232.94081115722656,0,0,0
FI-Let,2019-02-06,0,NA,NA,104.6295400417636,232.94081115722656,0,0,0
FI-Let,2019-02-07,0.08393165276006415,NA,NA,164.50594512768734,232.94081115722656,1,0.6994617365307931,2.6881562007474713
FI-Let,2019-02-08,0.09537937499030873,NA,NA,193.6053872537711,232.94081115722656,0.9603124260902405,0.7894548730291717,2.7552434858080233
FI-Let,2019-02-09,0.11896027574016724,NA,NA,210.51054000241277,232.94081115722656,0.9488756656646729,0.9823900199990021,3.3550040825502947
FI-Let,2019-02-10,0.255144040249748,NA,NA,230.15266966549947,232.94081115722656,0.904536247253418,2.1164955796848517,6.979332738410449
FI-Let,2019-02-11,0.19071481397582427,NA,NA,232.61919893600322,232.94081115722656,0.9727827310562134,1.5730015547887888,5.494930064742221
FI-Let,2019-02-12,0.19621681766929447,NA,NA,204.7643372060831,232.94081115722656,0.7581688165664673,1.7280608517467044,7.0338014666049276
FI-Let,2019-02-13,0.22147668606061258,NA,NA,246.5914137692118,232.94081115722656,0.92142653465271,1.865878743956273,6.8351337176864035
FI-Let,2019-02-14,0.643290429847476,NA,NA,284.70460202836205,232.94081115722656,0.7499655485153198,5.619625426334096,18.15122777770739
FI-Let,2019-02-15,0.8848838991037122,NA,NA,354.564698880592,232.94081115722656,0.6757326126098633,7.732343874522485,20.569115804391913
FI-Let,2019-02-16,1.1153010950412279,NA,NA,343.6408982968625,232.94081115722656,0.677440345287323,9.944269550032914,28.831354939029552
FI-Let,2019-02-17,0.9227695840376395,NA,NA,334.8897238081865,232.94081115722656,0.6298851370811462,8.519541552232113,26.353107386967167
FI-Let,2019-02-18,0.4956180252778677,NA,NA,339.52142476054377,232.94081115722656,0.746660053730011,4.381116923468653,14.531484339386225
FI-Let,2019-02-19,0.20055039958269505,NA,NA,374.62427568288496,232.94081115722656,1,1.6401227185269818,5.434439117379952
FI-Let,2019-02-20,0.29632979773996787,NA,NA,337.05165694034633,232.94081115722656,0.7829369306564331,2.6258906018483685,9.799262443266343
FI-Let,2019-02-21,0,NA,NA,301.8301294602975,232.94081115722656,0.6347674131393433,0,NA
FI-Let,2019-02-22,0,NA,NA,317.0416356972706,232.94081115722656,0.6102047562599182,0,NA
FI-Let,2019-02-23,0.6013073854976231,NA,NA,413.00223933325873,232.94081115722656,0.8453788757324219,5.247977242106572,18.437560356687754
FI-Let,2019-02-24,0.46635385786677586,NA,NA,476.2101826476462,232.94081115722656,0.8115748763084412,4.050439656566596,12.702568710665219
FI-Let,2019-02-25,1.5865788323643766,NA,NA,555.5732765928708,232.94081115722656,0.6426723003387451,14.512807865685318,38.154772482812405
FI-Let,2019-02-26,0.6256859036691396,NA,NA,513.7791604171564,232.94081115722656,0.8118951320648193,5.478007096826332,17.24348658171948
FI-Let,2019-02-27,1.0905883930347584,NA,NA,571.1637314700295,232.94081115722656,0.6740812659263611,10.005247531807981,28.11685044434853
FI-Let,2019-02-28,0.563969226255093,NA,NA,528.1046646122088,232.94081115722656,0.7858467698097229,5.0783933147613425,16.739859347580932
FI-Let,2019-03-01,0,NA,NA,382.4642487636809,232.94081115722656,0,0,0
FI-Let,2019-03-02,0.8278541312909421,NA,NA,542.5301614244289,232.94081115722656,0.6683730483055115,7.8827088145771995,26.59833808138501
FI-Let,2019-03-03,0,NA,NA,400.43348546136065,232.94081115722656,0,0,0
FI-Let,2019-03-04,0,NA,NA,457.79644063225504,232.94081115722656,0.7046741843223572,0,NA
FI-Let,2019-03-05,0,NA,NA,457.1355465385649,232.94081115722656,0,0,0
FI-Let,2019-03-06,0,NA,NA,433.9808360539346,232.94081115722656,0,0,0
FI-Let,2019-03-07,0.2629513978774165,NA,NA,614.7863443005723,232.94081115722656,0.9641079902648926,2.368288278375985,8.96095752977999
FI-Let,2019-03-08,0.47192086730106375,NA,NA,726.9627303498273,232.94081115722656,0.9010323882102966,4.2228580241499,13.615690477308817
FI-Let,2019-03-09,0.7077501971780519,NA,NA,660.6331700650753,232.94081115722656,0.7046090364456177,6.891703378641978,24.59904681018088
FI-Let,2019-03-10,0.14274152582166372,NA,NA,609.493749254525,232.94081115722656,0.6894210577011108,1.4004841659698286,5.713097380066756
FI-Let,2019-03-11,0,NA,NA,539.2712222818484,232.94081115722656,0,0,0
FI-Let,2019-03-12,0,NA,NA,611.9997735008782,232.8886260986328,0.6654462218284607,0,NA
FI-Let,2019-03-13,0,NA,NA,577.479171654815,232.94081115722656,0,0,0
FI-Let,2019-03-14,0.2748839396201534,NA,NA,804.5678092128455,232.94081115722656,0.9799941182136536,2.536389047236298,9.047424100572243
FI-Let,2019-03-15,0.4494240231536053,NA,NA,862.0681248819877,232.94081115722656,0.9715649485588074,4.137530595471617,14.075840226723813
FI-Let,2019-03-16,0.287426641371883,NA,NA,870.9764744273917,232.94081115722656,1,2.655626303749159,9.247752132068854
FI-Let,2019-03-17,0.4723036581259451,NA,NA,889.4712376741716,232.94081115722656,0.9228489995002747,4.467927283258177,15.466097465832718
FI-Let,2019-03-18,0.5658798172702024,NA,NA,965.3486556722304,232.94081115722656,0.9459352493286133,5.2723989938385785,17.232941900147125
FI-Let,2019-03-19,0.6934989496697614,NA,NA,944.2374508812594,232.94081115722656,0.9521600604057312,6.55844041830278,22.64206159452442
FI-Let,2019-03-20,0.668076602857054,NA,NA,932.1467376049654,232.94081115722656,0.7896156311035156,6.662851774308365,23.353184587904252
FI-Let,2019-03-21,1.5691483830228266,NA,NA,1110.7630629107787,232.4095001220703,0.700230598449707,15.81943070050329,45.28439603745937
FI-Let,2019-03-22,2.605300856593214,NA,NA,1132.1908407250548,231.52853393554688,0.6012665629386902,27.836233130074106,77.44198228465393
FI-Let,2019-03-23,0.3993244163324068,NA,NA,1129.8798576549248,231.90277099609375,0.7937172055244446,3.931623723474331,12.000529750366695
FI-Let,2019-03-24,2.5310500720400873,NA,NA,1200.1263383975243,230.91281127929688,0.607647180557251,27.047632102039643,74.35891166096553
FI-Let,2019-03-25,1.0629961796012923,NA,NA,1094.5423364393998,230.10342407226562,0.6651852130889893,11.2177094706567,36.20618372224271
FI-Let,2019-03-26,1.6168399173536416,NA,NA,1074.0165234593208,229.22042846679688,0.567261278629303,17.9490634764079,59.25546065554954
